msec,Experiment,Exper,µVpostEEMD1Ozsqua,µVpostEEMD2Ozsqua,µVpostEEMD3Ozsqua,µVpostEEMD4Ozsqua,µVpostEEMD5Ozsqua,µVpostEEMD6Ozsqua,µVpostEEMD7Ozsqua,µVpostEEMD1combinexpOzSquareMask,µVpostEEMD2combinexpOzSquareMask,µVpostEEMD3combinexpOzSquareMask,µVpostEEMD4combinexpOzSquareMask,µVpostEEMD5combinexpOzSquareMask,µVpostEEMD6combinexpOzSquareMask,µVpostEEMD7combinexpOzSquareMask,µVpostEEMD1combinexpOzSquarePseudo,µVpostEEMD2combinexpOzSquarePseudo,µVpostEEMD3combinexpOzSquarePseudo,µVpostEEMD4combinexpOzSquarePseudo,µVpostEEMD5combinexpOzSquarePseudo,µVpostEEMD6combinexpOzSquarePseudo,µVpostEEMD7combinexpOzSquarePseudo,µVpostEEMD1Ozdiamo,µVpostEEMD2Ozdiamo,µVpostEEMD3Ozdiamo,µVpostEEMD4Ozdiamo,µVpostEEMD5Ozdiamo,µVpostEEMD6Ozdiamo,µVpostEEMD7Ozdiamo,µVpostEEMD1combinexpOzDiamondMask,µVpostEEMD2combinexpOzDiamondMask,µVpostEEMD3combinexpOzDiamondMask,µVpostEEMD4combinexpOzDiamondMask,µVpostEEMD5combinexpOzDiamondMask,µVpostEEMD6combinexpOzDiamondMask,µVpostEEMD7combinexpOzDiamondMask,µVpostEEMD1combinexpOzDiamondPseudo,µVpostEEMD2combinexpOzDiamondPseudo,µVpostEEMD3combinexpOzDiamondPseudo,µVpostEEMD4combinexpOzDiamondPseudo,µVpostEEMD5combinexpOzDiamondPseudo,µVpostEEMD6combinexpOzDiamondPseudo,µVpostEEMD7combinexpOzDiamondPseudo,µVpostEEMD1OzMask,µVpostEEMD2OzMask,µVpostEEMD3OzMask,µVpostEEMD4OzMask,µVpostEEMD5OzMask,µVpostEEMD6OzMask,µVpostEEMD7OzMask,µVpostEEMD1OzPseudomask,µVpostEEMD2OzPseudomask,µVpostEEMD3OzPseudomask,µVpostEEMD4OzPseudomask,µVpostEEMD5OzPseudomask,µVpostEEMD6OzPseudomask,µVpostEEMD7OzPseudomask
515,Experiment II,2,469.985945,322.037604,165.2344875,115.1335174,20.77228454,846.0392659,871.0927652,918.6756871,718.775319,410.6745979,138.3010312,104.3648906,301.7483222,319.6306765,645.5604441,436.7172232,168.8332247,62.49824018,24.94170291,363.5128126,319.4437956,499.9316039,54.95468828,172.7568843,142.4438623,69.66946849,593.5634522,579.674347,416.8269,218.5591,169.6262,252.8164,71.75529,809.4391,698.4307,334.1946,518.7833,143.1185,147.3419,118.8009,638.149,528.8475,303.627680656853,240.718687349233,194.126931825332,127.762764674628,115.551645382258,53.6298158369709,87.9441221352579,168.401238648899,309.817738563298,203.28877128906,82.8538085354339,169.613397659877,84.0765024071685,60.9727644008433
520,Experiment II,2,611.9194298,305.6589744,166.2574703,123.1591665,19.63538401,854.700885,874.5109662,989.3509132,735.6554641,410.0289991,140.3914701,110.7928049,302.6702902,317.4253743,814.0409737,433.8214879,166.2110359,67.22203323,25.75997159,363.9039144,317.8287934,651.5435102,105.1788363,183.7542753,138.4646311,66.15900008,590.0546243,579.7883508,338.3322,236.8223,162.0492,258.0531,70.95751,810.3154,696.6765,215.5862,491.5946,142.3034,150.0863,125.2456,636.5468,528.3354,180.749052701221,312.457726835123,187.632082424861,128.170142477916,117.110459489024,54.2952180317153,88.8247224597116,169.306354350482,280.296762166677,198.540542070199,79.4231047697285,168.72896489246,85.7604508846265,59.1456167623861
525,Experiment II,2,667.3685451,276.9478383,170.6812779,131.1675422,18.01370306,863.9036509,876.8770714,762.3740031,732.405428,403.9143288,142.5365991,117.2753144,303.8960061,314.7036123,740.6890949,417.8548079,162.2587246,73.18411775,26.64617535,364.3844668,315.4108749,506.3564803,166.7808741,197.3746264,134.9362002,62.66897392,586.9905549,579.0430517,259.7257,208.0921,156.5763,262.8521,70.29991,811.7297,694.2348,135.2111,446.3657,138.1819,153.0008,132.5035,636.471,526.6232,496.127868845552,347.953708810356,181.35027363269,128.404099445692,118.64360858688,55.5970238858385,89.927877062463,161.634281404054,208.489409140788,191.415218551893,76.3706512908906,167.876112069372,87.5483449989501,57.4854181492189
530,Experiment II,2,445.9804326,231.0657013,177.7604707,138.7155744,16.77722951,873.442209,879.8198376,656.6018185,853.7654768,396.6136273,144.8213651,123.5927652,304.7759526,312.4078172,336.3164985,367.8846175,158.1743597,79.70422209,27.81551345,364.5969095,313.5322671,462.6156429,154.7991004,210.3981623,131.8874579,59.46085781,583.7930015,579.1083421,232.6906,172.5174,153.2315,266.8071,69.53398,812.4364,692.1855,78.34294,430.2183,132.9785,156.3535,140.0469,634.9028,526.0286,799.543994940826,347.309840295819,174.245952599718,128.477643580572,120.269386838694,56.3141257729891,90.8202231869991,332.725033787373,153.142549277001,178.632968186689,73.3083138159757,166.981560840096,89.3317947830101,55.6629090459422
535,Experiment II,2,308.2387549,172.731808,186.4198719,146.2946478,15.5858114,883.3788765,881.7853,553.4982165,936.6726075,389.1727697,147.1710223,129.5897626,305.8995901,309.6877119,264.3425214,320.1102733,153.0941573,87.02438694,29.0657143,364.8591603,310.967555,433.8316161,104.3149499,221.729479,129.8247458,56.32063793,581.043389,578.4519332,360.8617,172.3672,151.8325,269.6262,68.87384,813.5569,689.5326,31.76536,447.7446,128.0157,160.1184,148.2561,634.529,524.4863,621.310920202153,342.804886536287,165.386087762949,128.33949623507,121.89018016573,57.516754004231,91.8883647967757,480.440132527961,144.817525994727,165.156090931902,71.4494486096325,166.067703842614,91.211794804781,53.9768724046091
540,Experiment II,2,303.4045384,123.3134097,194.951432,154.1923991,15.38009175,893.5142243,884.1960456,612.4215725,806.0004123,381.059548,149.6192343,135.3948764,306.7234199,307.3068347,204.4467097,363.0771069,147.7957437,94.54824985,30.57536749,364.8749397,308.8322771,342.2826871,197.2408889,237.1484307,128.5380709,53.44571522,578.2780318,578.4582638,429.148,204.6092,152.2144,271.4937,68.17443,814.053,687.1675,267.6429,454.1435,122.2613,164.3903,156.7066,633.0332,523.8259,534.663605008242,318.188450665258,153.826896789619,127.910593367402,123.614317361081,58.2756868386937,92.7921797172122,466.098915296794,150.645577553704,150.709940721182,71.619357909787,165.081496786973,93.104566227473,52.1657536619954
545,Experiment II,2,229.1710384,93.36563435,197.8298466,162.5534512,15.85425481,903.8925154,885.7321301,571.6162556,604.6038123,367.1799289,152.3274658,140.8967123,307.71993,304.5970389,149.0706743,451.702476,140.6089788,102.1034279,32.16923264,364.9069548,306.1387889,254.2366086,248.1130535,255.008262,128.3348656,50.68276826,575.9734971,577.8929713,445.4833,235.0438,154.5816,272.5533,67.55803,814.8283,684.2911,351.2235,448.783,118.8163,169.0024,165.6358,632.4139,522.4664,448.274116607257,285.697873594569,139.222978528782,127.240944454636,125.355134525264,59.3806941189345,93.8267477953941,415.950948355428,121.01044566834,131.9485018174,73.0000620016086,163.985447370202,95.0859796255957,50.4611023282526
550,Experiment II,2,222.9704825,82.71410475,198.4155574,171.235358,17.47849504,914.3412078,887.5498092,494.8138846,507.7652164,344.5686752,155.1895817,146.2934558,308.4622676,302.1373903,138.2879642,501.5264345,129.5424137,109.2099491,33.98635995,364.7339102,303.7540069,381.8998524,234.9713009,274.0194396,128.8662551,48.1667834,573.7918269,577.830177,524.0946,236.6646,157.1344,273.0451,66.96764,815.0717,681.5909,377.5642,419.8196,115.788,173.4884,174.754,631.0222,521.758,363.772872878094,273.025117267873,126.093336183766,126.645799381799,127.201269713932,60.1718927272738,94.7417690270654,459.239120591474,87.4961768038531,110.565296482604,74.9098069348114,162.640665481078,97.0944431287035,48.6697087178643
555,Experiment II,2,159.108022,83.40721923,201.1800435,179.5927068,19.76664742,924.8826747,888.6233461,597.9806457,507.8393524,312.4336198,158.2375352,151.4300498,309.3078444,299.4470326,155.5852726,531.2482978,116.7974926,116.0907481,35.88600239,364.5524103,300.9496062,429.9133392,197.1569263,291.0821819,130.0970569,45.80425726,572.1035133,577.3584671,653.7915,218.921,158.7557,273.0567,66.45355,815.4566,678.488,387.6061,356.7718,111.1016,177.0002,184.2674,630.2099,520.5935,319.426810339248,260.524494563606,117.601404258146,126.223936230624,129.081487442621,61.1817903067216,95.7441532573938,422.675868127065,105.223689695381,95.966276379938,77.6511686027133,160.921007965454,99.1760945843021,46.955957807016
560,Experiment II,2,220.4683467,70.33078158,205.4739222,186.7107357,22.83298266,935.3764419,889.7791489,637.115366,485.878556,271.1248356,160.4210743,156.4951373,309.9649799,296.9158259,214.6615021,581.9095137,103.4868563,122.9110505,37.91964899,364.2148782,298.3228752,284.109737,148.7118892,302.4483944,131.3787404,43.66045748,570.7095223,577.2167152,697.223,191.9772,159.5966,272.7693,66.01432,815.4307,675.4562,406.491,353.7821,107.6602,179.9704,194.02,628.9463,519.8561,252.919166263305,229.979664010393,113.522332182094,126.011496759491,131.049636403139,61.9958329591309,96.6701310869281,299.088741220661,143.788212743365,98.8304261873184,80.8493660942237,158.962848442637,101.276053709599,45.1948143880135
565,Experiment II,2,383.2270232,59.56851079,213.0835931,192.2172862,26.3189854,945.8155805,890.3480435,439.9607969,394.6818254,232.1417016,161.558209,161.3726728,310.657139,294.2544821,315.3428608,620.3216222,91.64162911,129.6303699,39.95486655,363.844634,295.4253768,280.82935,119.5593117,313.6305842,132.2163843,41.66481888,569.8663574,576.841397,621.6031,171.6509,160.1302,272.2276,65.65812,815.4204,672.1438,389.6584,417.2809,105.5383,183.1095,204.0816,627.9919,518.898,227.803598388118,182.429047723383,114.669315885405,125.994547810122,133.02754993022,62.9139721952761,97.6416772420539,316.368561833129,151.37176291454,114.974403945236,82.83634082753,156.981165739769,103.40465357767,43.484646343957
570,Experiment II,2,421.9492017,85.91017538,224.4908,196.0247257,30.2630358,956.1031753,890.7665626,395.9709843,270.2460941,200.2212355,162.0562347,166.1951291,311.2354182,291.6598805,441.6280636,617.8136129,82.96576309,136.3628216,42.03289449,363.3714378,292.5648276,408.2909964,117.437853,326.1491824,132.9633249,39.80919329,569.4965452,576.6112549,452.6937,158.621,163.4655,271.1976,65.41711,815.145,668.7943,321.7977,445.7186,104.2683,186.5989,214.3631,626.8706,518.1517,207.509712154164,121.346979236458,121.174249613539,126.171853325743,135.005782414239,63.7414729597678,98.5783731905797,413.588039907851,138.102660340215,126.688056524288,83.003134219103,155.109664673735,105.532044165917,41.767325960884
575,Experiment II,2,341.632698,119.8067322,239.8655851,197.6435754,34.52471177,966.2030254,890.7965525,452.1251697,167.5775529,173.2144135,162.2889853,170.9304214,311.7764068,289.0375709,868.33276,614.3989585,76.59937792,142.9972289,44.12322481,362.8407669,289.592118,379.9587098,118.7614075,338.7696784,133.8177409,38.10976409,569.6715285,576.3354464,328.1269,150.9307,171.3069,269.2441,65.28441,814.7498,665.2944,339.2283,432.0735,105.5414,190.7503,224.8571,625.8216,517.4105,252.435417055189,57.2317841455593,130.614367260541,126.528901116728,136.943625565825,64.5719816146543,99.5203887130503,532.532255998949,162.0431732157,121.225895953826,80.9877615872955,153.41709888315,107.66037586525,40.0778372610016
580,Experiment II,2,352.2445458,150.8313608,257.3549563,197.0436447,39.05639428,976.0656539,890.4156106,322.4225733,171.6312026,148.1193122,162.4556091,175.6125562,312.2854533,286.3887614,967.0629414,680.4967813,72.05407586,149.5549165,46.23748311,362.2632685,286.5066732,403.6030082,125.8272301,351.5517187,134.7151491,36.59813258,570.3794063,576.0078573,455.9204,156.2938,184.5817,266.8182,65.27079,814.2473,661.6447,290.7798,417.8243,108.3147,195.6009,235.5193,624.8448,516.6767,251.017232788342,19.2303851366573,140.607637835161,127.012181053908,138.825539483661,65.4035150518487,100.46757417559,666.505424967395,158.669213256597,105.536567543089,77.6694203939266,151.910549095042,109.783545710518,38.4221594490541
585,Experiment II,2,409.4987404,166.9323904,268.9788142,195.8414994,43.88128054,985.5974661,889.8760506,334.9911659,190.9761722,120.871219,162.6585439,180.296112,312.6802817,283.81596,500.3371718,857.2082726,68.52348008,155.789966,48.39931235,361.6030909,283.4768437,470.5791598,126.3870113,362.2433597,135.5979608,35.26942788,571.5191167,575.8348443,534.8279,162.7744,201.5593,263.9864,65.37288,813.48,657.9817,570.5157,424.1722,111.4149,201.3534,246.3,623.7423,516.1619,301.77705887071,41.0864758054509,149.650693345454,127.538676926531,140.662805409291,66.1512723430235,101.381333527631,722.031469096255,122.647682383877,104.553068528431,75.718062837964,150.561471127469,111.890868153341,36.776609303473
590,Experiment II,2,446.9454913,163.4669916,275.8474783,195.0050756,48.74538927,994.7745448,888.6226372,650.6942645,148.806682,95.91660966,163.1513333,184.8425594,313.1318731,281.1232459,421.1690769,1000.635388,64.46016083,161.5442943,50.58087259,360.9546259,280.1764669,730.9260961,106.2922682,368.9254916,136.2288555,34.11463034,573.2081692,575.4010122,483.2855,171.6728,220.0531,260.8632,65.46653,812.7757,654.0521,544.3522,463.8566,114.69,207.8987,257.1632,622.8975,515.4633,381.956007360025,59.3910433500944,153.214549702589,128.112690986555,142.431649073531,66.977321017065,102.338788559583,535.852581866238,94.4499811067761,140.851260347082,75.7507745910826,149.286749773627,113.99266497276,35.2062654702603
595,Experiment II,2,540.2996271,171.8664207,283.3781193,195.1931803,53.76820344,1003.409399,887.4633834,724.175961,121.4179535,76.68743346,164.4080242,189.3069099,313.3877307,278.6108954,608.7687159,998.7147652,59.93031292,166.8720397,52.84387251,360.1982384,277.1079588,730.0928608,77.59033203,367.1689323,136.5857342,33.06592612,575.1922984,575.3339788,278.1301,194.1059,239.9937,257.3913,65.52218,811.6526,650.2518,600.5962,510.1447,116.8457,215.2068,268.0442,621.7729,515.1835,288.913483866779,46.0661077723017,150.969390943404,128.775264167098,144.1767873031,67.6479670363406,103.225538393541,309.266010884203,82.6118476150938,204.911808758324,77.5429192180639,148.058881639373,116.06696161418,33.6364288295093
600,Experiment II,2,558.3785735,216.6662554,292.386248,196.7363449,58.68503688,1011.532082,885.2338598,589.6870032,184.8428083,57.63459025,166.1398845,193.3760184,313.7951777,275.8858025,508.3978322,931.4114457,56.57854025,171.6675786,55.13134417,359.5139652,273.6039438,397.8138466,47.7848057,353.4232262,136.37472,32.12749051,577.7341335,574.7851217,255.8194,210.5965,260.1448,253.1722,65.44044,810.7744,646.0642,699.6957,539.3467,118.136,223.0849,278.8722,621.0292,514.5437,237.946058280084,84.5534161906013,147.900656304391,129.574997119127,145.854667374965,68.4588879142892,104.193050620038,435.180794545168,92.8089405349462,267.813244935801,80.6783512136253,146.741526918918,118.135186447576,32.1830256463297
605,Experiment II,2,315.3257394,273.9066606,301.1984419,199.5344591,63.88637217,1018.923912,883.37617,557.3823518,243.3594793,40.08679738,166.9656354,197.3409116,313.92102,273.445328,483.9278031,875.1186896,55.80303,176.0786617,57.52659535,358.6970668,270.5157062,325.0690007,71.59305659,332.6677272,136.0209063,31.1685152,580.422415,574.8266821,443.4885,213.4333,281.3795,247.2961,65.44476,809.3142,642.1539,598.1466,556.3761,118.2896,231.2591,289.5827,619.899,514.5062,224.011259871264,179.589047255523,145.850308995981,130.538851952448,147.528426397374,69.0588683619102,105.054014819575,471.956584232929,83.8295339607433,313.277091966072,84.1947010675948,145.257153499454,120.167379336531,30.7320596077674
610,Experiment II,2,242.3378717,290.1107459,302.3953777,203.1729636,69.03482832,1025.75512,880.0763369,400.8864844,262.2300887,31.7618842,166.1275174,200.9318382,314.2984444,270.7007198,519.878303,816.2090852,58.80221219,180.5109614,59.960363,358.013954,266.8210146,300.3556679,137.0859055,307.6675256,135.7114139,30.24314128,583.6770602,574.1535542,406.3049,224.987,304.8859,239.7735,65.42713,808.2919,637.7321,897.1936,586.6752,118.3373,239.0729,300.0226,619.2024,513.9502,166.837175913819,210.531816876682,146.006330569242,131.760894811776,149.138955894034,69.8448781411562,106.031378447402,519.623002912287,62.7331608840211,330.639454133907,88.0399009493213,143.500405726073,122.190774976546,29.4372461210236
615,Experiment II,2,227.5999052,252.4576698,298.1672398,208.0695191,74.64984201,1031.79842,877.4981521,298.2065511,279.3791124,36.15688071,164.1559346,204.5419432,314.3042886,268.3440383,617.7659479,774.8013241,67.36732686,186.5117094,62.51801679,357.1747401,263.7326759,395.5834,212.0789995,282.6434472,135.6634611,29.16323034,586.9219909,574.3049333,296.211,253.5927,327.8886,231.6116,65.64968,806.5156,633.74,1246.417,629.7095,118.5872,245.425,310.2105,618.0675,514.1611,258.462027737334,196.166790032121,148.587721960603,133.302990362205,150.755314742987,70.3815307583114,106.867763088585,492.552670719175,73.7146830477958,317.384546156745,91.1115450450303,141.548047859713,124.171564184025,28.1623714665662
620,Experiment II,2,287.2333537,238.6672502,295.9921223,213.7225662,80.29274121,1037.339981,873.09945,412.2176306,306.7234003,45.897518,162.0287106,207.8796292,314.6652825,265.5942365,692.1156939,757.213746,82.36451664,194.3021686,65.13837501,356.531547,259.8623326,327.3473137,268.6882354,259.6317961,135.6637239,28.05918078,590.7466448,573.4968897,432.9445,270.5501,345.6435,223.0795,65.95329,805.3804,629.1099,777.5798,670.8233,117.6321,250.6029,320.025,617.3719,513.7147,385.9060637125,191.925856476832,154.723743745928,135.290073064354,152.31128661219,71.1327141283529,107.854778003452,463.480643915716,85.8565488565773,296.414374544088,92.7258423792657,139.511153363204,126.137143480087,27.0789006823223
625,Experiment II,2,453.1704896,272.9315794,290.3766978,219.9920559,86.56054466,1042.084635,869.8352619,307.7962726,352.9456739,56.63525917,160.4853394,211.3391325,314.560532,263.3337571,973.5939528,730.6458356,100.7467456,204.7442318,67.88708393,355.7107338,256.794385,556.7377965,312.1099416,235.5975438,135.8501745,26.71441275,594.3993956,573.7563856,493.8206,280.8422,358.3086,214.7571,66.58058,803.3111,625.0651,710.9435,697.5763,118.007,255.2933,329.6648,616.3092,514.1789,561.771839512214,220.565630310913,164.783469959009,137.555366299175,153.86609754916,71.6144108485128,108.667776284637,483.21252318641,75.0196153061276,283.674832307331,94.0459008003597,137.533290991903,128.05441750061,26.0518341876738
630,Experiment II,2,648.8628206,279.6287313,278.9852663,225.4056769,92.98457109,1046.420095,864.3616545,337.0404628,411.2963966,68.44183401,159.0206695,214.6528088,314.9151131,260.5946624,1089.969324,713.218517,119.2248757,216.9726179,70.73287499,355.1478226,252.7659429,357.6119757,380.4970874,212.7359488,136.0234354,25.3976373,598.6518097,572.7993854,275.0574,302.0685,371.4026,206.2693,67.38675,802.095,620.2547,756.7744,697.5664,121.5745,259.5762,338.9344,615.6784,513.8689,486.501422164952,303.735085468085,179.724595830532,139.801817809769,155.354962057513,72.3207607296598,109.664247219115,518.134206516612,70.3535873719755,297.727837416358,95.7919977136899,135.709153369185,129.944802233475,25.2409696808507
635,Experiment II,2,1220.171413,263.0994351,267.2093701,228.8927116,100.1830037,1049.955632,860.4793826,516.9714089,435.9996255,81.41202147,157.2920358,218.1105809,314.7040702,258.4432717,821.3741543,704.2277435,138.6772853,229.7319585,73.6990243,354.3883799,249.7399401,585.7885941,481.8700107,189.7657125,136.3121702,23.95518311,602.5630978,573.1589818,305.7816,311.8201,382.8658,198.334,68.50718,799.758,616.1876,1053.098,687.2191,128.1077,263.8176,348.1264,614.8366,514.5899,309.179400056071,349.527416627824,199.076032682429,141.82813323241,156.805233078831,72.757132334757,110.455044409179,482.975930264987,117.50253510827,332.79075991562,98.2401015827489,134.094119764973,131.78052132222,24.5420902813832
640,Experiment II,2,1249.028899,268.8225635,256.0245661,231.2671155,107.6814597,1053.181826,853.9691477,406.2098611,420.0659303,98.06616226,154.6079006,221.5136102,315.0503732,255.7324786,995.6143418,678.9609186,160.5232407,242.207352,76.80539427,353.9470083,245.5740252,514.0370578,570.0622676,174.8753967,136.6719909,22.80387351,607.0986762,572.0299435,559.8474,299.9847,385.3612,191.6839,69.86136,798.4954,611.227,1192.392,704.6582,138.2964,267.8462,356.9339,614.3493,514.4439,432.69566762057,345.900446689466,218.807121027704,143.355515539594,158.15674392857,73.4086348478983,111.460780168596,415.293829690008,182.715168257509,364.350698596876,101.620728682359,132.66595188336,133.570131031432,24.0636727841837
645,Experiment II,2,766.7299889,294.5130113,244.9898586,232.8639197,115.8814102,1055.600607,849.5411613,155.4131536,411.5339612,118.9015413,151.0334596,224.8840213,314.7165744,253.7035068,1014.988215,638.3547002,185.9281835,254.3184231,80.01067112,353.2929716,242.6127893,613.8212611,606.1326014,171.9228974,137.171663,21.78962987,611.1103611,572.4633838,599.0632,304.378,383.3773,186.5204,71.27241,795.9184,607.1689,763.5476,737.9081,150.1292,272.0375,365.769,613.8625,515.4238,327.494909600272,341.883843648725,236.142807148,143.990621390737,159.387906652319,73.8109111769832,112.230558624536,445.274454593744,250.949357835141,391.790380180781,105.992621230061,131.423439432639,135.29510391901,23.7657595369908
650,Experiment II,2,704.9294517,312.7513276,234.5951543,233.8372438,124.3676832,1057.812728,842.0364637,272.8122982,425.2362999,139.1103599,147.1537462,228.1241677,315.0024001,251.0404047,945.6304576,576.015451,215.6542728,265.7085489,83.40318212,353.0126983,238.3337355,933.04037,623.2332356,184.7832804,137.934594,21.40358356,615.7761878,571.1171796,500.0087,345.5966,383.66,182.5538,72.5814,794.6052,602.0909,721.6957,738.5875,158.8431,276.2349,374.1976,613.5637,515.4702,240.62866814534,320.433237083445,248.023755940541,143.343132306674,160.514351500096,74.3966302768151,113.245371359739,474.451825879153,303.524958378049,412.438995459524,111.308250180707,130.331735219482,136.942482659058,23.6598331376346
655,Experiment II,2,763.7873076,322.5469457,224.9463529,233.7202697,133.4506005,1059.203106,837.1360409,323.6576097,425.2761996,156.050144,143.1318955,231.2362775,314.4418639,249.147566,721.9718158,535.3098382,248.7170669,276.1559466,86.84933204,352.5029623,235.4615678,910.1869944,667.1926649,210.0772453,138.9008686,21.44833395,619.7386022,571.5919842,626.4857,394.1436,385.9794,179.306,73.61913,791.7152,598.0745,1039.32,730.6087,162.628,280.5443,382.7644,613.5271,516.7094,544.490751224652,274.883598534602,249.835702862715,141.954584627065,161.564057871871,74.7717672504505,113.995315667113,247.532626616194,325.465846543429,427.498927505546,117.317620371435,129.348934832737,138.509668104812,23.8036142215678
660,Experiment II,2,550.4091782,332.6669226,213.1217785,232.7694446,142.9529937,1060.489094,828.6817388,540.7820462,404.5029885,169.1067594,139.0181262,234.7608113,314.5396446,246.5534168,722.593413,547.4297138,284.3406338,285.2532213,90.51301078,352.4063188,231.0981494,844.4894395,687.027212,248.2306583,140.3879822,22.40275837,624.3941177,570.0057824,730.2659,437.5055,394.3487,176.0484,74.97708,790.2804,592.9144,966.2638,744.1562,162.4212,284.4868,390.9066,613.4306,516.9771,597.80516408252,241.245706957637,242.827756000549,140.354544233988,162.662671001891,75.2674242132395,115.019020184253,269.219501714977,340.882018158148,433.562796272343,123.358041692077,128.402212430265,139.982401088133,24.0709129694624
665,Experiment II,2,479.8134248,342.7167239,197.1879073,230.3920905,152.9590703,1060.929371,823.3822953,697.5269666,375.4558059,177.3813117,134.6318054,238.4093516,313.6761806,244.8107177,993.7235152,564.6411725,320.5147258,291.9960375,94.18141602,352.051656,228.341032,744.9230101,649.8713018,294.5556462,142.1172108,23.90156622,628.1487976,570.5103197,476.2265,491.7626,403.0139,170.3057,76.23701,787.068,588.9737,811.5928,745.6027,156.3386,287.7955,399.3161,613.9122,518.4745,696.838991054526,224.432552919044,231.533701910641,138.816330262332,163.761689105156,75.6132246797541,115.750322477371,297.289160215364,363.835990927342,427.910280944123,128.56323585679,127.364302356192,141.405088880082,24.6454235574201
670,Experiment II,2,594.2240173,359.3005557,179.9869709,227.357076,163.5791411,1061.361368,814.0261804,562.2417709,320.3654035,184.9462105,130.2765261,242.948645,313.5646036,242.3086975,1088.406945,574.441257,348.18541,297.1497465,98.15033592,352.1327254,223.9272922,566.9505642,622.5875688,344.3261055,144.5596165,26.32758547,632.6431136,568.6618827,309.966,512.5912,394.9109,161.7718,78.05993,785.5473,583.7701,861.8183,736.2692,145.161,289.9065,407.3108,614.0111,518.9928,594.544983405473,188.468730049997,227.005107652545,137.585928221524,165.028494465438,75.9912692942244,116.782735575887,136.102562732642,385.933814958164,417.396405533279,133.359915456229,126.259195982474,142.737221597573,25.24049950502
675,Experiment II,2,522.3551121,383.2807012,162.8706812,223.0671812,174.5755425,1060.90667,808.4012813,453.1309165,255.4773937,193.6458411,126.6530704,247.6740985,312.4235287,240.730307,1074.47714,619.1323951,365.2853267,300.9303464,102.1087583,351.9326285,221.3130618,818.3000863,606.6076621,383.3509196,147.2657224,29.15739028,636.0373409,569.1665149,214.4641,482.7152,367.9364,150.8201,79.85117,782.0703,579.9403,742.7651,737.029,134.1134,291.2165,415.7581,615.0578,520.7457,669.71786454601,130.199081645732,240.638179574331,136.792271481931,166.332070115749,76.3088765260087,117.496601099318,475.688701020032,444.374705585602,405.554628117694,138.100159576645,125.067822998095,144.052606202074,26.189052962352
680,Experiment II,2,439.3799742,390.3424684,145.9023056,218.051714,186.3954073,1060.517712,798.1949169,375.3388881,275.4190494,202.9583109,124.2757938,253.6236859,312.1357904,238.3454983,759.7974777,691.4732369,376.4932946,304.4893092,106.4540273,352.1864122,216.8892245,846.823186,565.2970361,414.8493631,150.8811145,32.74376162,640.2210039,567.0323273,346.2147,473.9402,334.9517,137.9211,82.30403,780.5307,574.735,745.1475,749.5246,126.4756,292.3179,423.9105,615.3298,521.5441,746.712457549986,100.55052135301,265.038688283695,136.595533891394,167.900306360492,76.5425800400601,118.537540930018,668.137705981392,515.811687176791,393.853594611382,142.670928059558,123.854475333714,145.279748765841,27.0456771509916
685,Experiment II,2,391.650646,374.4569543,129.9622605,211.4897963,198.3975931,1059.153758,792.3186098,311.9713076,309.4501785,211.7196957,122.3042597,259.7396006,310.7750988,236.945574,723.2719438,758.5974225,382.236381,307.4460311,110.7705044,352.1506645,214.4476868,530.1761294,497.0931522,437.2487064,154.7421905,36.49750642,643.0910684,567.5345688,434.2089,518.3782,300.6202,122.5607,84.83779,776.8712,571.0526,840.5384,749.9466,124.9495,293.4349,432.7555,616.9705,523.5482,839.515861397545,118.928065854307,294.547619854921,137.073499763241,169.522591468075,76.8359823593232,119.23519390892,683.995244203073,518.559749979606,381.802438699652,147.16269139137,122.555680028992,146.524633281487,28.2968938345279
690,Experiment II,2,406.559968,354.7884208,116.4879352,203.784274,211.3878101,1057.85486,781.3185362,382.1877562,288.5036271,215.5342057,121.225042,267.3174194,310.3610718,234.7048934,700.0226712,820.1096563,389.9068728,311.0118416,115.5654269,352.5928716,210.0611152,392.6603599,429.910127,446.4521249,159.0657297,40.84712243,646.8059809,565.129032,651.8453,540.7873,260.4517,105.3683,88.00918,775.3942,565.891,1342.531,710.0031,131.3488,294.8947,441.2588,617.3811,524.6564,1201.38779915712,151.379705833437,328.649035282194,138.341718140786,171.492302792051,76.8986935605013,120.284479344645,917.62603788862,470.078372304351,367.104427505117,151.304695272696,121.246847645519,147.677179173392,29.3456231750512
695,Experiment II,2,534.5542598,355.4643316,107.1898472,194.1339502,224.2937847,1055.417088,775.2658406,258.4462368,247.5591387,213.7980888,120.6646867,275.025113,308.8535007,233.4973589,538.334704,880.870552,398.6175997,313.6053811,120.3208541,352.7609688,207.8240543,329.116914,420.8298662,454.7063181,162.5297166,45.19639388,649.0157173,565.6472123,1102.587,493.8308,223.2572,90.9928,91.3901,771.6516,562.3938,872.3339,653.6394,145.269,296.4879,450.5118,619.6278,526.9057,982.838487302512,195.23552149124,354.345314839649,140.355539879526,173.520491690284,77.17432882534,120.967169238911,961.748688639655,445.277626308131,349.253883263352,155.172296488833,119.83090251438,148.879542033601,30.8252185915223
